date,Close,High,Low,Open,Volume,SMA_5,SMA_10,SMA_20,RSI_14,Upper_Band,Middle_Band,Lower_Band,MACD
20141022,0.03236644867060724,0.030370082366572737,0.034542816986345565,0.031211072614184418,0.010750214725414438,0.028924241355009192,2.6704193486995178e-05,2.307417448403543e-05,0.6233524786587116,0.024892285962787947,2.307417448403543e-05,0.03274922320372063,0.38782363180413254
20141023,0.03565573529395839,0.033099154832515854,0.03657724929055012,0.03331814201548164,0.01267848306859382,0.030694604087118854,2.7614344477914073e-05,2.3519214774195054e-05,0.712935735430776,0.026522204554283016,2.3519214774195054e-05,0.031845477270802364,0.39262158847178114
20141024,0.03355059917185632,0.032059500951827816,0.035627851571257266,0.0335815275215407,0.021937629196367398,0.03155296317670936,2.857883297672836e-05,2.3893306440755214e-05,0.6203543047294305,0.02739658573520659,2.3893306440755214e-05,0.03166791969247355,0.39487168004808815
20141025,0.03355059917185632,0.032059500951827816,0.035627851571257266,0.0335815275215407,0.021937629196367398,0.03155296317670936,2.857883297672836e-05,2.3893306440755214e-05,0.6203543047294305,0.02739658573520659,2.3893306440755214e-05,0.03166791969247355,0.39487168004808815
20141026,0.03355059917185632,0.032059500951827816,0.035627851571257266,0.0335815275215407,0.021937629196367398,0.03155296317670936,2.857883297672836e-05,2.3893306440755214e-05,0.6203543047294305,0.02739658573520659,2.3893306440755214e-05,0.03166791969247355,0.39487168004808815
20141027,0.03315587746021152,0.03062999402999589,0.0344071952057365,0.03200121448518632,0.012017510593188898,0.03216990686111057,2.8999947152031662e-05,2.4215799108333932e-05,0.6038083870683825,0.028085982059427875,2.4215799108333932e-05,0.03159045694064723,0.3962824995827875
20141028,0.03407687039790716,0.03166964068368851,0.035627851571257266,0.032659685573921626,0.008301856495368245,0.03257225890848786,2.9733499731404378e-05,2.458344054133634e-05,0.6311569490278892,0.02886832279267966,2.458344054133634e-05,0.03150634257805465,0.39792936188458783
20141029,0.03407687039790716,0.03153967762498151,0.03671287107115917,0.03318644193886447,0.0,0.0329209664029365,3.0480637443194007e-05,2.5092978862852614e-05,0.631156949027889,0.02948070289073869,2.5092978862852614e-05,0.03194395267346831,0.39910562651343656
20141030,0.032629591600475336,0.03050004542527973,0.03400029969388971,0.03134275804362631,0.020999752319940168,0.032304019735133194,3.1064762631297386e-05,2.5538018435642104e-05,0.5636724949507043,0.02974963802969148,2.5538018435642104e-05,0.03263845821264287,0.398899152812194
20141031,0.03460315625764335,0.032189464010534824,0.03657724929055012,0.033844913027599774,0.012647714002109716,0.032518606897054006,3.16081354439223e-05,2.6066906023091354e-05,0.6283692847821452,0.030222861801974643,2.6066906023091354e-05,0.0332834112975947,0.3999768214611881
20141101,0.03460315625764335,0.032189464010534824,0.03657724929055012,0.033844913027599774,0.012647714002109716,0.032518606897054006,3.16081354439223e-05,2.6066906023091354e-05,0.6283692847821452,0.030222861801974643,2.6066906023091354e-05,0.0332834112975947,0.3999768214611881
20141102,0.03460315625764335,0.032189464010534824,0.03657724929055012,0.033844913027599774,0.012647714002109716,0.032518606897054006,3.16081354439223e-05,2.6066906023091354e-05,0.6283692847821452,0.030222861801974643,2.6066906023091354e-05,0.0332834112975947,0.3999768214611881
20141103,0.032103320374424496,0.031409729020265356,0.034542816986345565,0.032923056432805395,0.012244385924544866,0.032304019735133194,3.181190109853007e-05,2.648614681376025e-05,0.5222683047156214,0.030214694624015062,2.648614681376025e-05,0.03424476008446674,0.3989554463250333
20141104,0.032629591600475336,0.03050004542527973,0.03386467791328064,0.03186952905574443,0.011396013082024595,0.032008959777015275,3.1866237095539365e-05,2.693118638654974e-05,0.5404673720327934,0.030136051063582373,2.693118638654974e-05,0.03534744011906166,0.3983933760703219
20141105,0.03078760572508403,0.031409729020265356,0.0333221606208248,0.03147444347306819,0.014988428045033766,0.031338370047984385,3.1703226082739245e-05,2.7318177444170182e-05,0.46855279448447495,0.029645600885404688,2.7318177444170182e-05,0.03680193849537981,0.39656018001630194
20141106,0.027893040813377692,0.028420752117894493,0.02979580576236665,0.02963075957783004,0.01661212248737255,0.03037271886913452,3.090175010761119e-05,2.7369776443151623e-05,0.3730719036297847,0.02958033536300156,2.7369776443151623e-05,0.03699572192551592,0.39302423790276014
20141107,0.028814033751073345,0.027381112691197293,0.03047394483543156,0.027523682852945167,0.01141458013378187,0.02919247754496175,3.041271329199557e-05,2.7595521346325237e-05,0.4095125233369299,0.029106258263038795,2.7595521346325237e-05,0.038064932800649015,0.39083256343377354
20141108,0.028814033751073345,0.027381112691197293,0.03047394483543156,0.027523682852945167,0.01141458013378187,0.02919247754496175,3.041271329199557e-05,2.7595521346325237e-05,0.4095125233369299,0.029106258263038795,2.7595521346325237e-05,0.038064932800649015,0.39083256343377354
20141109,0.028814033751073345,0.027381112691197293,0.03047394483543156,0.027523682852945167,0.01141458013378187,0.02919247754496175,3.041271329199557e-05,2.7595521346325237e-05,0.4095125233369299,0.029106258263038795,2.7595521346325237e-05,0.038064932800649015,0.39083256343377354
20141110,0.028814033751073345,0.02751106129591345,0.03074520348165949,0.029103981242124266,0.007080684890690271,0.028521883340827725,2.9964430362744586e-05,2.7582621596579867e-05,0.4095125233369299,0.029114457207394168,2.7582621596579867e-05,0.03802601954810324,0.3890823026547501
20141111,0.029735026688768984,0.0277709729593366,0.031558979420343275,0.02884059573606519,0.008023367916343765,0.027931761932890833,2.9516147433493616e-05,2.7718067892850922e-05,0.4479251158839521,0.028957334110864222,2.7718067892850922e-05,0.038518024317282046,0.38833458860737197
20141112,0.03473473503942007,0.032189464010534824,0.03508533427880142,0.03213291456180349,0.012387769207860357,0.028736471994449578,2.958407007380591e-05,2.810505930915644e-05,0.6140107555447387,0.029114415398100682,2.810505930915644e-05,0.039212103408403684,0.39120084299297225
20141113,0.03526100626547091,0.03322910343723201,0.03630599064432219,0.034239983963100726,0.021878026269349482,0.030238595553204572,2.985575610239683e-05,2.8511399274024784e-05,0.6282910248367041,0.0292420138786601,2.8511399274024784e-05,0.03998473019909257,0.3937730078716252
20141114,0.03631358530178595,0.034528661754347795,0.03766228387546182,0.0347667622988065,0.012921171854949773,0.03176754586352702,3.0032353003056893e-05,2.885324156622155e-05,0.656784226105212,0.02972215770165032,2.885324156622155e-05,0.04019692777709559,0.3964493314206583
20141115,0.03631358530178595,0.034528661754347795,0.03766228387546182,0.0347667622988065,0.012921171854949773,0.03176754586352702,3.0032353003056893e-05,2.885324156622155e-05,0.656784226105212,0.02972215770165032,2.885324156622155e-05,0.04019692777709559,0.3964493314206583
20141116,0.03631358530178595,0.034528661754347795,0.03766228387546182,0.0347667622988065,0.012921171854949773,0.03176754586352702,3.0032353003056893e-05,2.885324156622155e-05,0.656784226105212,0.02972215770165032,2.885324156622155e-05,0.04019692777709559,0.3964493314206583
20141117,0.03486629918751144,0.03491852202248712,0.03725538836361503,0.03555691881698368,0.011146485826131803,0.0330014347240305,3.0317622653178625e-05,2.908543598558277e-05,0.5948665909052685,0.029929166803873905,2.908543598558277e-05,0.04048095563739229,0.39744838366753565
20141118,0.03644516408356267,0.03387888982278532,0.03793352743667995,0.03542521874036651,0.009965874640992236,0.034369445408762855,3.0711569585420304e-05,2.929828113901104e-05,0.6400417174087739,0.03038136201533198,2.929828113901104e-05,0.04043312581999747,0.39921419486161563
20141119,0.035524149195339,0.034788573417770946,0.03793352743667995,0.036215375258543694,0.011557558773929503,0.034530385034352934,3.120060413470675e-05,2.945307741858519e-05,0.6004500033677794,0.030642381736103827,2.945307741858519e-05,0.04047801825429387,0.39983223211616775
20141120,0.03749772116934971,0.035178433685910254,0.03874731091786862,0.03555691881698368,0.0169810164429604,0.03498638909316408,3.219225987658265e-05,2.9543374949432557e-05,0.6565522526925436,0.030959582924453957,2.9543374949432557e-05,0.040310510069741526,0.40154525680863606
20141121,0.040523864862832756,0.038427315024708836,0.041866777806984876,0.03898090110140094,0.010013076266523152,0.035844748182754585,3.340126640548322e-05,2.9885217241629324e-05,0.7291342501567346,0.03213038875257185,2.9885217241629324e-05,0.039711637763579,0.40482439183535995
20141122,0.040523864862832756,0.038427315024708836,0.041866777806984876,0.03898090110140094,0.010013076266523152,0.035844748182754585,3.340126640548322e-05,2.9885217241629324e-05,0.7291342501567346,0.03213038875257185,2.9885217241629324e-05,0.039711637763579,0.40482439183535995
20141123,0.040523864862832756,0.038427315024708836,0.041866777806984876,0.03898090110140094,0.010013076266523152,0.035844748182754585,3.340126640548322e-05,2.9885217241629324e-05,0.7291342501567346,0.03213038875257185,2.9885217241629324e-05,0.039711637763579,0.40482439183535995
20141124,0.0399975716862539,0.037517624202727806,0.04118862364891017,0.038059059153781855,0.008470355980112832,0.03689087215780158,3.455593467104534e-05,3.02206096589534e-05,0.7053463953419036,0.03302557455345953,3.02206096589534e-05,0.03942179376342485,0.4068370537963619
20141125,0.0397344287563858,0.037517624202727806,0.0410530018683011,0.03819075923039904,0.01158153691644899,0.03756146188683247,3.558834429928583e-05,3.0497953561108455e-05,0.6930168224972517,0.0337327571236183,3.0497953561108455e-05,0.03922094752729417,0.4080164674806713
20141126,0.04131327901875169,0.038817189746838995,0.042951797306886794,0.03924428660746,0.012411637085116603,0.03874170470270627,3.62675601262062e-05,3.085269560305058e-05,0.7321500549783977,0.03468071438556289,3.085269560305058e-05,0.03891305944705005,0.4098031433721237
20141127,0.04236585073822406,0.03972687334182462,0.04403683943430339,0.040692906890784836,0.009282864287057716,0.03973418114142255,3.700111497190807e-05,3.132998490888851e-05,0.7566809986555977,0.03575420330571691,3.132998490888851e-05,0.03873596092402429,0.41168137065587523
20141128,0.047233980307098425,0.045964731582994064,0.04661378903096379,0.04345844738081739,0.022706886206707605,0.04110218735105178,3.812861448352248e-05,3.1949171103240316e-05,0.8482111538201167,0.037787809572108144,3.1949171103240316e-05,0.03775349457552672,0.4162479542498844
20141129,0.047233980307098425,0.045964731582994064,0.04661378903096379,0.04345844738081739,0.022706886206707605,0.04110218735105178,3.812861448352248e-05,3.1949171103240316e-05,0.8482111538201167,0.037787809572108144,3.1949171103240316e-05,0.03775349457552672,0.4162479542498844
20141130,0.047233980307098425,0.045964731582994064,0.04661378903096379,0.04345844738081739,0.022706886206707605,0.04110218735105178,3.812861448352248e-05,3.1949171103240316e-05,0.8482111538201167,0.037787809572108144,3.1949171103240316e-05,0.03775349457552672,0.4162479542498844
20141201,0.0473655444551898,0.044665173265878294,0.05041138745064007,0.046487366053321336,0.09888168079805036,0.04260431240150782,3.941912576338005e-05,3.269735336030543e-05,0.8503057868563668,0.0395231956304245,3.269735336030543e-05,0.037414085262955685,0.41959395283983814
20141202,0.04236585073822406,0.03972687334182462,0.04525749579982416,0.041483063408962045,0.12312399663289136,0.043140786273114004,4.003041970543116e-05,3.3174642666143384e-05,0.6347970068267482,0.04012590110506069,3.3174642666143384e-05,0.037789845116079704,0.4183978296030163
20141203,0.04210270780835597,0.03946696167840147,0.04498623715359623,0.041219677902902985,0.10387500682607734,0.043301728882106164,4.0709637043237625e-05,3.3729329753083334e-05,0.625112994764502,0.04052538588243357,3.3729329753083334e-05,0.03857996248352773,0.41693149105761573
20141204,0.04499726540321962,0.04232597552206531,0.04797006717709361,0.04411690382237739,0.0793803190938735,0.04383820126201131,4.148394350897495e-05,3.456781025836596e-05,0.6913923424130775,0.040913490275960154,3.456781025836596e-05,0.040027710263572686,0.417453353181899
20141205,0.04381312953565589,0.044275312997738986,0.04593563487288908,0.044907067664142236,0.020210288441404937,0.04314078478141295,4.1823550666992076e-05,3.5303093483055834e-05,0.6461506824734713,0.04097823245980256,3.5303093483055834e-05,0.041620916413343215,0.41670701402406757
20141206,0.04381312953565589,0.044275312997738986,0.04593563487288908,0.044907067664142236,0.020210288441404937,0.04314078478141295,4.1823550666992076e-05,3.5303093483055834e-05,0.6461506824734713,0.04097823245980256,3.5303093483055834e-05,0.041620916413343215,0.41670701402406757
20141207,0.04381312953565589,0.044275312997738986,0.04593563487288908,0.044907067664142236,0.020210288441404937,0.04314078478141295,4.1823550666992076e-05,3.5303093483055834e-05,0.6461506824734713,0.04097823245980256,3.5303093483055834e-05,0.041620916413343215,0.41670701402406757
20141208,0.043549986605787794,0.04206606385864216,0.04525749579982416,0.04240490535658113,0.013399953744025552,0.04236289848801958,4.2190327334399956e-05,3.602547695800038e-05,0.6359702648814776,0.04073024281711267,3.602547695800038e-05,0.043552090160008855,0.41561233896595523
20141209,0.04091857194079222,0.041286328868372704,0.043765580788075464,0.04279999093925736,0.016426771637902415,0.04206783852990165,4.2312586727164626e-05,3.6573714887437784e-05,0.5395739942693065,0.04006766644829743,3.6573714887437784e-05,0.04557478429466824,0.41261983056715523
20141210,0.0417080007303965,0.04024669666867092,0.04403683943430339,0.041219677902902985,0.013978221202351489,0.04198736871710659,4.235334061352922e-05,3.691555717963454e-05,0.5621566529768749,0.03999743089315398,3.691555717963454e-05,0.04643331269028654,0.4105396497347636
20141211,0.041839564878487875,0.0414162919270797,0.043765580788075464,0.043063361798141145,0.015594526860445141,0.04134360126454002,4.229900310563383e-05,3.723805020589834e-05,0.5660459701799005,0.039907096989145754,3.723805020589834e-05,0.047271516738704986,0.40874312126147017
20141212,0.03776086409921779,0.03595816867617972,0.03956108685655241,0.03726890263560467,0.01886351863224685,0.04010971240403653,4.132093098528873e-05,3.730899847081273e-05,0.4293757024282584,0.0398149124937755,3.730899847081273e-05,0.04754083869242365,0.4042783726083296
20141213,0.03776086409921779,0.03595816867617972,0.03956108685655241,0.03726890263560467,0.01886351863224685,0.04010971240403653,4.132093098528873e-05,3.730899847081273e-05,0.4293757024282584,0.0398149124937755,3.730899847081273e-05,0.04754083869242365,0.4042783726083296
20141214,0.03776086409921779,0.03595816867617972,0.03956108685655241,0.03726890263560467,0.01886351863224685,0.04010971240403653,4.132093098528873e-05,3.730899847081273e-05,0.4293757024282584,0.0398149124937755,3.730899847081273e-05,0.04754083869242365,0.4042783726083296
20141215,0.03776086409921779,0.03569825701275656,0.039832345502780336,0.03661044619404466,0.008911255175813522,0.03892947107986379,4.032927524341283e-05,3.74508953593266e-05,0.4293757024282585,0.03954636477577418,3.74508953593266e-05,0.04817833760050841,0.4005939846573956
20141216,0.03170859866277968,0.032059500951827816,0.03413593655950857,0.03331814201548164,0.018651350056826773,0.0370518132750927,3.922894448574612e-05,3.721870022259525e-05,0.27845994853628964,0.040246775922732125,3.721870022259525e-05,0.04682869102118592,0.3933785118288899
20141217,0.035129442117379533,0.03361897815936217,0.03481407563257349,0.03134275804362631,0.018932200740343637,0.035710627850226745,3.850897477246116e-05,3.719935095666227e-05,0.3895506280426625,0.04028569932449913,3.719935095666227e-05,0.04673905525379389,0.3900283444072881
20141218,0.040523864862832756,0.037907506151853385,0.04037486279523618,0.03687383170010372,0.012713797289460918,0.03544239315197523,3.804710897712242e-05,3.734769807873386e-05,0.5270307132237706,0.04026814904994515,3.734769807873386e-05,0.04709644187908241,0.39110923847704454
20141219,0.040655421694081456,0.038687226688132,0.0410530018683011,0.03871751559534188,0.014408014966310249,0.036032513068211064,3.7721084685193035e-05,3.735414723623642e-05,0.5300115852112991,0.04027248488559289,3.735414723623642e-05,0.04710599098346922,0.39201075976867944
20141220,0.040655421694081456,0.038687226688132,0.0410530018683011,0.03871751559534188,0.014408014966310249,0.036032513068211064,3.7721084685193035e-05,3.735414723623642e-05,0.5300115852112991,0.04027248488559289,3.735414723623642e-05,0.04710599098346922,0.39201075976867944
20141221,0.040655421694081456,0.038687226688132,0.0410530018683011,0.03871751559534188,0.014408014966310249,0.036032513068211064,3.7721084685193035e-05,3.735414723623642e-05,0.5300115852112991,0.04027248488559289,3.735414723623642e-05,0.04710599098346922,0.39201075976867944
20141222,0.04473412247335154,0.04206606385864216,0.04593563487288908,0.04214151985052206,0.011546339030492653,0.03745416681417103,3.784334332251465e-05,3.7586341655597655e-05,0.6162409855163344,0.040633060961378684,3.7586341655597655e-05,0.04720967947873063,0.39549048249436014
20141223,0.042892136597960234,0.041546240531795856,0.04457935672675925,0.04240490535658113,0.011997076113211947,0.03973417964972149,3.804710822167938e-05,3.7741138293856865e-05,0.5656386749793769,0.04077090593692624,3.7741138293856865e-05,0.04739922137686735,0.39685701477057306
20141224,0.042497414886315435,0.04050660833209409,0.045121874019215094,0.041878134344463,0.005899778316038166,0.04123630470017754,3.8128612972636365e-05,3.779918680902591e-05,0.5548023023164482,0.04083735600947967,3.779918680902591e-05,0.047452967972877305,0.3975529620932615
20141225,0.042497414886315435,0.04050660833209409,0.04525749579982416,0.041878134344463,0.002198589199860603,0.04163865674755482,3.819653410206257e-05,3.780563632521352e-05,0.5548023023164482,0.04084640960611882,3.780563632521352e-05,0.04745697765068932,0.39798849732014296
20141226,0.042497414886315435,0.04037664527338708,0.045121874019215094,0.041878134344463,0.0014558605956053255,0.04201418801016883,3.868556940679206e-05,3.757344118848215e-05,0.5548023023164482,0.040196625908041475,3.757344118848215e-05,0.04769291471203811,0.3982150426118267
20141227,0.042497414886315435,0.04037664527338708,0.045121874019215094,0.041878134344463,0.0014558605956053255,0.04201418801016883,3.868556940679206e-05,3.757344118848215e-05,0.5548023023164482,0.040196625908041475,3.757344118848215e-05,0.04769291471203811,0.3982150426118267
20141228,0.042497414886315435,0.04037664527338708,0.045121874019215094,0.041878134344463,0.0014558605956053255,0.04201418801016883,3.868556940679206e-05,3.757344118848215e-05,0.5548023023164482,0.040196625908041475,3.757344118848215e-05,0.04769291471203811,0.3982150426118267
20141229,0.04144485780052841,0.039207050014978304,0.043765580788075464,0.040956292396843924,0.00783732006901699,0.04134359828113794,3.9065931206616855e-05,3.7283198253951886e-05,0.5207323574071645,0.0393764128467288,3.7283198253951886e-05,0.04799721352475041,0.3975475419127717
20141230,0.041050136088883596,0.03985682194654078,0.041866777806984876,0.041219677902902985,0.014838921498980626,0.04096806552682289,4.0030418194545055e-05,3.72186995052251e-05,0.5077903848013979,0.03928763004893286,3.72186995052251e-05,0.04795504979319569,0.39664200440136466
20141231,0.042892136597960234,0.04024669666867092,0.04417246121491246,0.040692906890784836,0.0068768995101003375,0.04104853832302002,4.0831894169673135e-05,3.7257398754461185e-05,0.5621318105340116,0.03935984956035789,3.7257398754461185e-05,0.047958094544116564,0.39710673405148855
20150101,0.042892136597960234,0.04024669666867092,0.04580001309228002,0.04200983442108018,0.0,0.04112901111921714,4.1076411444316345e-05,3.715420147386845e-05,0.5621318105340113,0.03907160305202831,3.715420147386845e-05,0.04806231524966112,0.3973662010510535
20150102,0.0432868436759197,0.040896468600233396,0.044850615372987165,0.041483063408962045,0.006385848840175031,0.0412899537282093,4.134809822835031e-05,3.7128401974377735e-05,0.5743285291573178,0.03900395538126092,3.7128401974377735e-05,0.048083186547090165,0.39773478872787277
20150103,0.0432868436759197,0.040896468600233396,0.044850615372987165,0.041483063408962045,0.006385848840175031,0.0412899537282093,4.134809822835031e-05,3.7128401974377735e-05,0.5743285291573178,0.03900395538126092,3.7128401974377735e-05,0.048083186547090165,0.39773478872787277
20150104,0.0432868436759197,0.040896468600233396,0.044850615372987165,0.041483063408962045,0.006385848840175031,0.0412899537282093,4.134809822835031e-05,3.7128401974377735e-05,0.5743285291573178,0.03900395538126092,3.7128401974377735e-05,0.048083186547090165,0.39773478872787277
20150105,0.04407627246552398,0.042585887185488475,0.046749410811572856,0.042931676368699254,0.012211902182636953,0.04182642610811445,4.128017709892412e-05,3.715420147386845e-05,0.5990652260205634,0.03907586755863804,3.715420147386845e-05,0.04805730728215124,0.39845757538309484
20150106,0.04473412247335154,0.04206606385864216,0.04647815216534493,0.042931676368699254,0.013651578063135782,0.04257748863334246,4.1470356865671936e-05,3.734124676912093e-05,0.6196432398703966,0.03946354309299675,3.734124676912093e-05,0.0480266746294859,0.39935865943639326
20150107,0.04433941539539207,0.04349557800746952,0.047020669457800784,0.04385351831631834,0.01749885954863766,0.04287254859146039,4.166053814330584e-05,3.7470243549204355e-05,0.6009516947649802,0.03972963893542479,3.7470243549204355e-05,0.04800703612761639,0.3996614406944058
20150108,0.045260408333087726,0.04297574745362778,0.04742754988463778,0.04424858925181929,0.01137040928557823,0.0433553734350348,4.1945809304313675e-05,3.763793957852386e-05,0.6318362772706568,0.040106976299376484,3.763793957852386e-05,0.04794461738995122,0.4004016753878433
20150109,0.04657611566558552,0.04479513632458529,0.04797006717709361,0.044907067664142236,0.01780706309869397,0.04402596465576673,4.236692347961696e-05,3.807007940156801e-05,0.6735427672163784,0.0406512133871976,3.807007940156801e-05,0.048286540759914315,0.40174910947221565
20150110,0.04657611566558552,0.04479513632458529,0.04797006717709361,0.044907067664142236,0.01780706309869397,0.04402596465576673,4.236692347961696e-05,3.807007940156801e-05,0.6735427672163784,0.0406512133871976,3.807007940156801e-05,0.048286540759914315,0.40174910947221565
20150111,0.04657611566558552,0.04479513632458529,0.04797006717709361,0.044907067664142236,0.01780706309869397,0.04402596465576673,4.236692347961696e-05,3.807007940156801e-05,0.6735427672163784,0.0406512133871976,3.807007940156801e-05,0.048286540759914315,0.40174910947221565
20150112,0.04631298736940277,0.04583476852428707,0.04878385065828231,0.04740920800094041,0.016560920964127333,0.04448196871457788,4.286954391676338e-05,3.8489320192236905e-05,0.6592502975482695,0.04104482115485712,3.8489320192236905e-05,0.048776070399092444,0.4024653256137527
20150113,0.047497123236966504,0.04505504798800844,0.04959761151195628,0.04622398054726226,0.011302157110847297,0.04504526784605045,4.353517687759598e-05,3.9263302666162864e-05,0.6971293804197028,0.040268357164514865,3.9263302666162864e-05,0.05144499079589189,0.40367945738257066
20150114,0.0453919724811791,0.04414534993903198,0.04756318675025664,0.04582890961176131,0.015000336693463897,0.04525985500797125,4.3793277773770015e-05,3.97663907541214e-05,0.5857795974459036,0.03944198389403715,3.97663907541214e-05,0.05355753879564604,0.4029956832207436
20150115,0.0477602661668346,0.045314945197440754,0.05014012880441214,0.046750751559380396,0.012060428059180091,0.045769506603113116,4.4295898210916406e-05,4.012113243737845e-05,0.662668729190745,0.03990952100080912,4.012113243737845e-05,0.053813825021094636,0.4039256254686511
20150116,0.0473655444551898,0.044925084929301445,0.0491907310851193,0.04622398054726226,0.0077835085973390755,0.045930449212105276,4.4717012386219694e-05,4.045007497982986e-05,0.6427443235138042,0.04018868262883879,4.045007497982986e-05,0.05423275847908704,0.404198961108786
